instance_number,clingo,clingo api,clingo api heu,dlv2,incr heu,no remodel,no switch,std incr
260,0.041,0.023333,0.061244,0.014312,0.007137,0.007062,0.007244,0.009586
261,0.032,0.023831,0.060162,0.014419,0.007051,0.007041,0.007083,0.009727
262,0.032,0.023778,0.059999,0.014077,0.007183,0.007057,0.007111,0.009683
263,0.041,0.023548,0.05999,0.0141939999999999,0.007188,0.007046,0.007148,0.009598
264,0.041,0.024256,0.060488,0.014244,0.007168,0.007024,0.007263,0.009793
265,0.041,0.023969,0.060691,0.011973,0.007096,0.00678,0.007074,0.009576
266,0.042,0.0245,0.06075,0.014147,0.007318,0.007117,0.00722,0.009617
267,0.042,0.024154,0.06125,0.011976,0.007259,0.006688,0.007215,0.009543
268,0.036,0.024191,0.061644,0.014482,0.007272,0.007116,0.007162,0.009613
269,0.042,0.024956,0.061321,0.012136,0.007266,0.007096,0.007356,0.009511
270,0.034,0.024214,0.062364,0.014023,0.007301,0.007056,0.00729,0.009634
271,0.033,0.024223,0.061682,0.014051,0.007216,0.007082,0.007273,0.009696
272,0.042,0.024533,0.061826,0.0143989999999999,0.006795,0.007088,0.006897,0.009905
273,0.042,0.024306,0.061614,0.012032,0.00723,0.007105,0.007254,0.009881
274,0.033,0.025261,0.062246,0.014378,0.00705,0.007171,0.007061,0.009943
275,0.042,0.02477,0.062368,0.011521,0.007042,0.007131,0.007155,0.009594
276,0.034,0.024873,0.062658,0.009869,0.007093,0.006892,0.007159,0.009668
277,0.043,0.024726,0.06254,0.012105,0.006935,0.007115,0.006933,0.009614
278,0.042,0.025415,0.062349,0.009581,0.007097,0.007223,0.007375,0.009659
279,0.041,0.02529,0.062991,0.009878,0.006952,0.007239,0.006851,0.009698
280,0.043,0.025376,0.06236,0.012279,0.007079,0.007366,0.006991,0.009722
281,0.04,0.024922,0.06293,0.012325,0.006897,0.006999,0.006882,0.009809
282,0.036,0.025067,0.063142,0.012256,0.006937,0.007116,0.006872,0.01009
283,0.034,0.025027,0.06393,0.014538,0.007067,0.007101,0.006884,0.009735
284,0.043,0.025606,0.063548,0.0123,0.006924,0.007239,0.00695,0.009764
285,0.043,0.025234,0.063421,0.014603,0.006932,0.007283,0.006916,0.00967
286,0.034,0.025296,0.06404,0.014667,0.006876,0.007035,0.006879,0.009779
287,0.042,0.025696,0.063635,0.0146269999999999,0.006894,0.006953,0.006991,0.009857
288,0.044,0.025687,0.068584,0.014602,0.006882,0.007082,0.006925,0.009764
289,0.043,0.025813,0.064247,0.0123069999999999,0.006899,0.007022,0.00708,0.009792
290,0.043,0.025992,0.064799,0.01465,0.006865,0.007121,0.006876,0.009884
291,0.044,0.025979,0.064875,0.0147059999999999,0.007202,0.007158,0.007244,0.010076
292,0.035,0.026113,0.066121,0.014789,0.00712,0.007122,0.007213,0.009819
293,0.044,0.025945,0.064713,0.012375,0.007153,0.007148,0.007252,0.010113
294,0.035,0.026706,0.067268,0.01474,0.007198,0.007059,0.007191,0.009953
295,0.035,0.026116,0.064672,0.014723,0.007211,0.007144,0.007285,0.009899
296,0.044,0.026517,0.064531,0.02059,0.007261,0.007378,0.007189,0.009995
297,0.044,0.026754,0.06479,0.016984,0.007069,0.00697,0.007033,0.010078
298,0.045,0.026602,0.065202,0.016957,0.007044,0.006883,0.007094,0.010209
299,0.044,0.026406,0.065504,0.017035,0.007046,0.007424,0.007041,0.009911
300,0.035,0.02688,0.065879,0.0170559999999999,0.006904,0.007399,0.006935,0.010068
301,0.044,0.026862,0.065631,0.0149019999999999,0.007316,0.007292,0.007466,0.010284
302,0.044,0.026635,0.066065,0.015072,0.00729,0.007328,0.007305,0.010083
303,0.045,0.026603,0.065999,0.014889,0.00729,0.007459,0.007289,0.010216
304,0.037,0.027319,0.06582,0.014854,0.007293,0.0074,0.007286,0.010129
305,0.045,0.026841,0.066985,0.0149119999999999,0.007326,0.007498,0.00775,0.01001
306,0.036,0.027035,0.066838,0.014945,0.007302,0.007407,0.007836,0.010023
307,0.037,0.027611,0.068607,0.012732,0.006982,0.007399,0.007449,0.010059
308,0.045,0.027961,0.066675,0.0150779999999999,0.00703,0.007524,0.007421,0.010291
309,0.045,0.028137,0.067221,0.015044,0.00731,0.007365,0.007655,0.010071
310,0.037,0.027901,0.067166,0.015188,0.00733,0.007362,0.007595,0.010132
311,0.046,0.027206,0.067027,0.015065,0.007325,0.007341,0.007709,0.010324
312,0.047,0.027341,0.067782,0.021024,0.007328,0.007421,0.007394,0.010123
313,0.045,0.028339,0.069894,0.017436,0.007285,0.007546,0.007266,0.010138
314,0.037,0.028282,0.067796,0.017561,0.007374,0.007457,0.007259,0.010404
315,0.047,0.027681,0.067559,0.0175059999999999,0.007309,0.007449,0.007258,0.010184
316,0.036,0.027773,0.068229,0.017512,0.007518,0.00756,0.007543,0.010237
317,0.038,0.027693,0.068502,0.017498,0.007021,0.007478,0.007072,0.010467
318,0.039,0.027974,0.068391,0.021157,0.007032,0.007618,0.007033,0.010235
319,0.039,0.028356,0.068235,0.015193,0.007047,0.007697,0.007135,0.010314
320,0.048,0.027989,0.068506,0.015224,0.007315,0.007589,0.007074,0.010217
321,0.046,0.028196,0.068618,0.015279,0.007106,0.007607,0.007219,0.010236
322,0.039,0.028429,0.069045,0.020717,0.007123,0.007669,0.007326,0.010285
323,0.038,0.028989,0.068988,0.017447,0.007197,0.007232,0.007246,0.010202
324,0.039,0.028701,0.068745,0.017461,0.007383,0.007214,0.007387,0.010289
325,0.047,0.02957,0.068884,0.017435,0.007417,0.007157,0.007358,0.010348
326,0.042,0.028989,0.069446,0.017528,0.007694,0.007454,0.007495,0.010316
327,0.047,0.029423,0.069166,0.015441,0.007696,0.007495,0.0075,0.010381
328,0.038,0.02896,0.06919,0.015399,0.007476,0.007522,0.00748,0.010442
329,0.039,0.029126,0.072752,0.015415,0.007469,0.007462,0.007541,0.010392
330,0.039,0.029294,0.070592,0.015454,0.007493,0.007521,0.007629,0.010421
331,0.048,0.028945,0.070673,0.013195,0.007503,0.007852,0.007511,0.010334
