instance_number,clingo,clingo api,clingo api heu,dlv2,incr heu,no remodel,no switch,std incr
240,0.0,0.000142,0.000172,0.003007,0.004981,0.004867,0.005011,0.007467
241,0.0,0.000144,0.00017,0.002947,0.004598,0.004864,0.004688,0.007545
242,0.0,0.000142,0.000176,0.003063,0.004844,0.004798,0.004985,0.007508
243,0.0,0.000142,0.000171,0.003043,0.004825,0.004902,0.004955,0.007615
244,0.0,0.000141,0.000172,0.003086,0.004498,0.004851,0.004676,0.007537
245,0.0,0.000141,0.000171,0.002994,0.0047,0.004846,0.00494,0.00767
246,0.0,0.000147,0.00017,0.003111,0.004968,0.004927,0.005121,0.007706
247,0.0,0.000144,0.000175,0.00292,0.004835,0.005019,0.005059,0.007661
248,0.0,0.000147,0.000171,0.002796,0.004851,0.004907,0.004884,0.007571
249,0.0,0.000144,0.000171,0.002744,0.004835,0.004988,0.004899,0.007843
250,0.0,0.000143,0.00017,0.003107,0.004839,0.004931,0.00484,0.007791
251,0.0,0.00015,0.000171,0.002763,0.004836,0.004934,0.004847,0.007659
252,0.0,0.000157,0.000171,0.002325,0.004863,0.004969,0.004847,0.007716
253,0.0,0.000152,0.000171,0.002774,0.004899,0.004955,0.004885,0.007755
254,0.0,0.000142,0.000172,0.003146,0.004917,0.005063,0.004944,0.007717
255,0.0,0.000142,0.000173,0.003102,0.004959,0.005007,0.004933,0.007698
256,0.0,0.000143,0.000174,0.003222,0.005108,0.00482,0.005064,0.007778
257,0.0,0.000144,0.000173,0.002774,0.005054,0.00509,0.005156,0.007669
258,0.0,0.000162,0.000173,0.002791,0.005038,0.004908,0.005023,0.007775
259,0.0,0.000144,0.000173,0.002343,0.005007,0.005073,0.004989,0.007866
260,0.0,0.000143,0.000179,0.002781,0.005045,0.004978,0.00514,0.007804
261,0.0,0.00015,0.000174,0.002749,0.004952,0.004965,0.004963,0.007992
262,0.0,0.000143,0.000172,0.002724,0.005075,0.004991,0.004984,0.007888
263,0.0,0.000145,0.000174,0.002785,0.005036,0.005002,0.005029,0.007818
264,0.0,0.000143,0.000173,0.002837,0.005037,0.004976,0.005048,0.007957
265,0.0,0.000142,0.000174,0.002363,0.005055,0.004707,0.004978,0.00788
266,0.0,0.000144,0.000174,0.002746,0.005173,0.005047,0.005099,0.007858
267,0.0,0.000144,0.000174,0.002363,0.005173,0.00465,0.005073,0.007755
268,0.0,0.000152,0.000172,0.002831,0.00516,0.004991,0.005034,0.007878
269,0.0,0.000144,0.000175,0.002374,0.005123,0.005043,0.005221,0.007794
270,0.0,0.000143,0.000178,0.002483,0.005227,0.005002,0.005185,0.007842
271,0.0,0.000148,0.000176,0.002521,0.00511,0.005015,0.005114,0.007986
272,0.0,0.000147,0.000175,0.002799,0.004703,0.005014,0.00478,0.008114
273,0.0,0.000144,0.000175,0.002397,0.005071,0.005091,0.005044,0.008164
274,0.0,0.000144,0.000175,0.00286,0.004935,0.005105,0.004927,0.00814
275,0.0,0.000149,0.000184,0.001947,0.004924,0.005077,0.005018,0.007824
276,0.0,0.000144,0.000175,0.001936,0.004924,0.004797,0.00492,0.007869
277,0.0,0.000144,0.000176,0.002397,0.004775,0.004995,0.004763,0.007899
278,0.0,0.000144,0.000175,0.001854,0.004936,0.005112,0.005195,0.007891
279,0.0,0.000146,0.000175,0.001961,0.004803,0.005136,0.004713,0.007976
280,0.0,0.000144,0.000174,0.002419,0.004916,0.005195,0.004833,0.007954
281,0.0,0.000145,0.000175,0.002392,0.004763,0.00493,0.004727,0.008062
282,0.0,0.000145,0.00018,0.002426,0.004801,0.005003,0.00469,0.008225
283,0.0,0.000145,0.000182,0.002866,0.004839,0.004956,0.00471,0.007978
284,0.0,0.000144,0.000175,0.002404,0.004731,0.005103,0.004728,0.007997
285,0.0,0.000144,0.000181,0.002865,0.004743,0.005192,0.004728,0.007963
286,0.0,0.000144,0.000181,0.002901,0.004746,0.004961,0.004732,0.008006
287,0.0,0.000145,0.000177,0.002887,0.00477,0.004867,0.004785,0.008027
288,0.0,0.000153,0.000175,0.002893,0.004756,0.00497,0.004777,0.007991
289,0.0,0.000144,0.000177,0.002449,0.004771,0.004893,0.004914,0.008011
290,0.0,0.000144,0.000175,0.00289,0.004774,0.004995,0.00478,0.008038
291,0.0,0.000146,0.000189,0.002898,0.005052,0.005034,0.005072,0.008295
292,0.0,0.000154,0.000176,0.00298,0.00502,0.005018,0.005088,0.008066
293,0.0,0.000145,0.000187,0.00241,0.005023,0.005031,0.005064,0.008342
294,0.0,0.000145,0.000178,0.002918,0.005075,0.0049,0.005034,0.008167
295,0.0,0.000145,0.000178,0.00289,0.005052,0.005038,0.005123,0.00815
296,0.0,0.000151,0.000177,0.003379,0.00513,0.005281,0.005038,0.008226
297,0.0,0.000145,0.000178,0.00312,0.004876,0.004887,0.004881,0.008299
298,0.0,0.00016,0.000176,0.002996,0.004904,0.00479,0.004934,0.008391
299,0.0,0.000146,0.000177,0.003127,0.004909,0.005258,0.004898,0.008154
300,0.0,0.000154,0.000177,0.003159,0.004808,0.005278,0.004803,0.008225
301,0.0,0.000145,0.000206,0.002929,0.005152,0.005254,0.005273,0.008409
302,0.0,0.000149,0.000184,0.002965,0.005177,0.005281,0.005162,0.008279
303,0.0,0.000145,0.000184,0.002917,0.005182,0.005379,0.005167,0.00837
304,0.0,0.000146,0.000177,0.002932,0.005189,0.005327,0.005162,0.008322
305,0.0,0.000146,0.000183,0.002917,0.005198,0.005384,0.005523,0.00821
306,0.0,0.000146,0.000177,0.002962,0.005197,0.005286,0.005498,0.008219
307,0.0,0.000146,0.000178,0.00251,0.004847,0.005313,0.005123,0.008204
308,0.0,0.000146,0.000179,0.003014,0.004913,0.005397,0.005077,0.008491
309,0.0,0.000154,0.00018,0.003004,0.005132,0.005273,0.005403,0.008235
310,0.0,0.000147,0.000178,0.002981,0.005165,0.005258,0.005339,0.008337
311,0.0,0.000146,0.000179,0.002966,0.005203,0.005256,0.005453,0.008504
312,0.0,0.000146,0.000178,0.003453,0.005191,0.005304,0.005106,0.008284
313,0.0,0.000147,0.000179,0.003034,0.00514,0.00546,0.005106,0.008334
314,0.0,0.000146,0.000178,0.003339,0.005219,0.005403,0.005105,0.008544
315,0.0,0.000146,0.00018,0.003107,0.00512,0.005395,0.005053,0.008359
316,0.0,0.000146,0.000188,0.003163,0.005354,0.005507,0.005379,0.008364
317,0.0,0.000148,0.000179,0.003182,0.004923,0.005424,0.004937,0.008659
318,0.0,0.000147,0.000186,0.003477,0.004908,0.005493,0.004899,0.008368
319,0.0,0.000146,0.000181,0.003,0.004914,0.005578,0.004998,0.008513
320,0.0,0.000146,0.00018,0.003015,0.005158,0.005505,0.004925,0.008388
321,0.0,0.000155,0.000179,0.002985,0.004936,0.005507,0.005038,0.008406
322,0.0,0.000147,0.00019,0.003226,0.00496,0.005565,0.005082,0.00841
323,0.0,0.000147,0.00018,0.003099,0.005016,0.005109,0.005069,0.008425
324,0.0,0.000147,0.000179,0.003067,0.005224,0.005065,0.005214,0.008469
325,0.0,0.000146,0.00018,0.003167,0.005292,0.005,0.005171,0.008497
326,0.0,0.000149,0.00018,0.00317,0.005519,0.005262,0.005336,0.008515
327,0.0,0.000147,0.000182,0.002975,0.005488,0.005375,0.005367,0.008478
328,0.0,0.000148,0.000185,0.00302,0.005418,0.005477,0.005383,0.008633
329,0.0,0.000147,0.000181,0.00304,0.005338,0.00537,0.005388,0.008525
330,0.0,0.000147,0.00018,0.002945,0.005357,0.005393,0.005456,0.008542
331,0.0,0.000147,0.000181,0.002601,0.005372,0.005672,0.005344,0.008527
332,0.0,0.000148,0.00018,0.003467,0.005392,0.005633,0.005496,0.008607
333,0.0,0.000147,0.000181,0.003204,0.005428,0.005389,0.005578,0.008551
334,0.0,0.000148,0.000181,0.003232,0.005398,0.005335,0.00547,0.00884
335,0.0,0.000147,0.000187,0.0031,0.005089,0.005234,0.004993,0.008544
336,0.0,0.000147,0.00018,0.002921,0.005215,0.005229,0.005174,0.008854
