instance_number,clingo,clingo api,clingo api heu,dlv2,incr heu,no remodel,no switch,std incr
337,0.21,0.222263,0.024402,0.473983,0.325217,0.355979,0.327592,1.22417
338,0.96,0.974214,0.02549,0.856395,1.05496,1.07861,0.326785,2.74949
339,0.13,0.104849,0.024378,0.236318,0.321352,0.470017,0.326514,1.94741
340,0.08,0.194622,0.024115,0.11306,0.607906,0.380868,0.329477,1.60285
341,0.32,0.10368,0.024009,0.718881,1.84015,0.920675,0.327401,1.43566
342,0.31,0.200073,0.024274,1.15471,0.486161,0.57748,0.332996,1.78355
343,0.19,0.341276,0.02434,0.221183,0.325169,0.376042,0.330941,4.66678
344,0.06,0.079518,0.024332,0.392554,0.672597,0.492575,0.329763,0.964283
345,0.03,0.049204,0.027732,0.350524,0.324084,0.357804,0.333064,1.64203
346,0.03,0.115229,0.024855,0.292454,0.335108,0.34468,0.331793,1.17284
347,0.02,0.045863,0.026375,0.070027,0.325082,0.320368,0.339136,0.946659
348,0.42,0.087019,0.024229,0.6004,0.639993,0.334962,0.332392,1.92808
349,0.0,0.023776,0.024233,0.11399,0.324485,0.368594,0.335279,1.74732
350,0.03,0.048242,0.023948,0.593604,0.326758,1.41668,0.341976,2.44668
351,0.21,0.226594,0.024165,0.177455,0.692619,0.332167,0.339438,2.27467
352,0.38,0.143105,0.024246,0.335089,0.867912,0.652027,0.355288,2.87312
353,0.02,0.144177,0.02406,1.22783,0.3286,0.742351,0.346051,1.75774
354,0.04,0.047796,0.024709,0.547407,0.326795,0.326359,0.335467,1.24103
355,0.01,0.105539,0.02427,0.243292,0.329614,0.341751,0.341931,0.927244
356,0.01,0.034937,0.024116,0.145543,0.362921,0.93743,0.337078,1.63851
357,0.24,0.148548,0.023973,0.301037,0.331617,0.429161,0.339436,1.49466
358,0.05,0.161197,0.024508,0.217855,0.332293,0.427242,0.342165,1.24955
359,0.3,0.285837,0.024039,0.388879,0.756077,0.864094,0.337932,2.76455
360,0.03,0.046945,0.024223,0.85932,0.392642,0.337061,0.339662,1.40235
361,0.48,2.464024,0.024185,2.86601,1.96253,0.98978,0.339713,4.98474
362,0.16,0.109498,0.023787,0.75739,0.333932,1.00652,0.341094,2.2787
363,0.02,0.050516,0.025967,0.131845,0.333076,0.351618,0.33992,1.58987
364,0.07,0.090356,0.024608,0.145673,0.335142,0.414107,0.341367,2.15058
365,0.12,0.041302,0.024191,0.514511,0.332496,0.388783,0.344732,2.22449
366,0.01,0.029007,0.024169,0.227759,0.330288,0.34503,0.342318,2.043
367,0.43,0.334245,0.024658,0.616389,0.604299,0.322802,0.348373,1.84819
368,0.6,0.802356,0.023977,0.101497,0.334119,0.575671,0.345001,1.73343
369,0.02,0.040503,0.024063,0.087424,0.3348,0.459546,0.343848,0.98667
370,0.23,0.09517,0.02421,0.228381,0.453333,0.407218,0.346885,1.60219
371,0.17,0.089932,0.024168,0.130319,0.338802,0.45187,0.344072,0.958215
372,0.15,0.164865,0.02404,0.252138,0.335051,0.506288,0.349993,1.91359
373,0.02,0.04491,0.024884,0.254848,0.337416,0.52477,0.347956,1.45934
374,0.05,0.606271,0.024585,0.350537,0.893931,0.942884,0.346391,2.97148
375,0.02,0.029483,0.024292,0.31421,0.339542,0.366302,0.352492,1.12446
376,0.06,0.081748,0.025963,0.144388,0.339327,0.56582,0.353205,1.0477
377,0.09,0.136307,0.024511,0.411166,0.337212,0.436178,0.346809,2.98781
378,0.02,0.062737,0.024678,0.349415,0.34498,0.373463,0.352745,0.990427
379,0.02,0.073389,0.02437,0.545255,0.341517,0.42341,0.348598,1.38725
380,0.22,0.237868,0.024309,0.470419,0.640589,1.14938,0.349202,1.22584
381,0.23,0.600795,0.024379,0.718071,0.338485,0.592051,0.349844,2.288
382,0.02,0.063108,0.024342,0.075863,0.340298,0.378052,0.358805,1.06872
383,0.2,0.044228,0.024666,0.249375,0.340207,0.451175,0.357621,3.16676
384,1.34,0.0517,0.02408,0.471856,1.26782,0.901452,0.352245,3.32195
385,0.02,0.044912,0.024739,0.089689,0.37648,0.33481,0.354386,0.874717
386,0.3,0.244798,0.023886,0.230125,0.341108,0.688136,0.359323,1.97434
387,0.21,0.3472,0.02446,0.210049,0.343569,0.735978,0.351635,1.48745
388,0.07,0.336625,0.024455,0.137461,0.34194,0.402401,0.35754,1.87915
389,0.16,0.061537,0.024329,0.323535,0.343687,0.939709,0.355577,1.23839
390,0.12,0.467798,0.024368,0.337009,0.345,0.373778,0.355816,1.6296
391,0.14,0.081905,0.024555,0.256722,0.344484,0.334366,0.363383,2.63307
392,0.28,0.241491,0.02466,0.600874,0.345228,0.413147,0.359058,1.50859
393,0.32,0.335097,0.024023,0.346148,0.471733,0.450847,0.354947,1.92978
394,0.25,0.084711,0.026527,0.622535,0.350629,0.661795,0.355768,2.02505
395,0.1,0.036198,0.024106,0.095685,0.34566,0.470623,0.356232,1.24367
396,0.15,0.392332,0.024378,1.06224,0.409192,0.767712,0.358381,2.02753
397,0.77,0.631394,0.024002,2.21374,1.01625,1.12639,0.359339,4.36026
398,0.01,0.032337,0.024009,0.163837,0.351117,0.350444,0.356985,0.941193
399,0.02,0.043942,0.025056,0.331985,0.490462,0.657753,0.367194,2.02981
400,0.05,0.082071,0.024395,0.4196,0.351835,0.394865,0.360209,1.26301
401,0.22,0.16263,0.024371,0.161423,0.350332,0.353193,0.362192,2.42722
402,0.02,0.047539,0.024168,0.138319,0.415785,0.429918,0.361092,1.10298
403,0.19,0.207886,0.02475,0.254127,0.630443,0.54739,0.364371,2.6468
404,0.02,0.080844,0.024423,0.190092,0.353343,0.396552,0.361861,1.35917
405,0.47,0.573069,0.026143,0.885736,0.915675,0.469936,0.372004,2.7154
406,0.05,0.112967,0.024283,0.098182,0.352756,0.460467,0.362397,1.56848
407,0.13,0.154978,0.024335,2.31193,0.353404,0.602583,0.364317,1.12685
408,0.21,0.049461,0.024551,0.219124,0.452481,0.457263,0.362864,0.992449
409,0.12,0.140181,0.024862,0.167481,0.458407,0.453248,0.369961,1.68701
410,0.45,0.25447,0.024555,0.269669,0.422852,0.445045,0.363967,1.97063
411,0.21,0.198622,0.024635,0.829192,0.352242,0.41974,0.367449,1.51149
412,0.09,0.110395,0.024146,1.30377,0.636199,0.885377,0.366276,2.53042
413,0.38,0.256759,0.024401,0.973225,0.464269,0.604851,0.375106,1.44788
414,0.58,0.068826,0.024526,1.28729,0.713863,0.543079,0.365889,1.43532
415,0.2,0.110798,0.024853,0.108443,0.357097,0.626083,0.366314,1.00582
416,0.01,0.028017,0.024359,0.653205,0.359566,0.583019,0.366654,1.16342
417,0.24,0.075235,0.024709,0.565215,0.35667,0.809399,0.368777,2.17284
418,0.32,0.128796,0.024218,0.166379,0.356506,0.352755,0.372202,2.29452
419,0.59,0.468173,0.024381,0.42653,0.359865,0.750485,0.369001,1.27706
420,0.63,0.084446,0.024443,0.352388,0.35649,0.648018,0.37132,2.49758
421,0.07,0.075859,0.0246,0.150772,0.39534,0.389408,0.3773,1.17072
422,0.43,0.117163,0.024852,0.174087,0.358311,0.436984,0.368207,1.7526
423,0.09,0.037688,0.024235,0.119056,0.421058,0.419858,0.370394,1.1994
424,0.02,0.037284,0.024212,0.65786,0.359257,0.860555,0.37288,3.63453
425,0.09,0.070412,0.024959,0.341329,0.359691,0.400731,0.377831,2.2083
426,0.35,0.121847,0.024398,1.17108,0.487724,0.70957,0.370885,2.10496
427,0.08,0.052125,0.02432,0.187398,0.47343,0.386884,0.374236,1.47588
428,0.05,0.066651,0.024197,0.095906,0.361356,0.393061,0.372975,2.09222
429,2.68,0.157711,0.024153,1.09885,0.360383,2.12184,0.371157,10.2727
430,0.0,0.024493,0.024571,0.15206,0.362808,0.351362,0.376968,0.842876
431,0.45,0.280238,0.024614,0.573225,0.364381,0.550955,0.373872,1.37485
432,0.08,0.369502,0.024744,0.242959,0.365677,0.599873,0.376088,1.54005
433,0.7,0.143205,0.024178,1.96906,0.363825,0.643298,0.374281,2.03775
434,0.34,0.121084,0.024467,2.78868,0.440966,0.804899,0.375678,1.09703
435,0.2,0.751096,0.024089,0.24642,0.605494,0.459057,0.376099,1.35076
436,0.03,0.217862,0.024203,0.092302,0.403075,0.457448,0.382773,1.24506
437,0.07,0.09421,0.028012,0.130472,0.447268,0.473294,0.37453,2.08751
438,0.07,0.087229,0.024333,0.131448,0.463498,0.422371,0.377004,1.2654
439,0.04,0.04049,0.024983,0.38199,0.412384,0.393224,0.381787,2.07196
440,0.27,0.292304,0.02433,0.907996,0.368944,0.440616,0.376235,2.31618
441,0.02,0.039841,0.024308,0.188557,0.586781,0.509014,0.383449,1.96512
442,0.18,0.303136,0.024728,0.676863,0.645959,0.361879,0.381508,1.20093
443,0.03,0.0556,0.024444,0.193729,0.492092,0.597562,0.394453,2.92442
444,0.14,0.156768,0.024618,0.470164,0.37052,0.772742,0.386722,1.83125
445,0.12,0.357981,0.024478,0.384408,0.370357,0.433579,0.386193,1.69777
446,0.04,0.057895,0.024301,0.080918,0.371777,0.36779,0.381546,1.31151
447,0.25,0.365503,0.024257,0.123323,0.370738,1.13684,0.382557,1.48753
448,0.02,0.254073,0.024168,0.404854,1.02781,0.829511,0.381366,1.34385
449,0.01,0.028233,0.024214,0.218201,0.372298,0.476691,0.380955,2.42714
450,0.1,0.060504,0.024978,0.109245,0.372485,0.463187,0.382259,1.52362
451,0.02,0.040322,0.024317,0.291191,0.40339,0.4405,0.383929,1.97166
452,0.08,0.048678,0.0247,0.60994,0.665643,0.513619,0.383267,0.965524
453,0.03,0.056686,0.024344,0.204046,0.375627,0.470862,0.390835,2.17685
454,0.11,0.390306,0.027643,0.643438,0.528057,0.814521,0.384705,1.20492
455,0.15,0.070779,0.024324,0.489201,0.376294,0.405037,0.384858,2.27404
456,0.01,0.042105,0.024724,0.092566,0.377834,0.367617,0.385263,1.03266
457,0.24,0.278549,0.024691,0.863546,1.94044,1.61329,0.385705,2.91149
458,0.22,0.063881,0.024745,0.095883,0.377882,0.413076,0.387904,1.60013
459,0.07,1.494223,0.024638,0.385072,0.37617,0.473232,0.388201,4.41982
460,0.15,0.162987,0.024675,0.860595,0.376112,0.801089,0.391016,1.09903
461,0.04,0.063437,0.024289,0.28092,0.411761,0.39669,0.387854,0.970616
462,0.07,0.1432,0.02499,0.564346,0.492642,0.886002,0.390172,1.88771
463,0.64,0.295941,0.024259,1.31556,1.70494,0.977619,0.393675,2.08678
464,0.1,0.124869,0.024455,0.69041,0.376967,0.457787,0.400935,1.84543
465,0.15,0.248075,0.024447,0.213811,0.37758,0.443039,0.398226,1.66086
466,0.13,0.107035,0.024433,0.199111,0.378134,0.485432,0.406438,1.40566
467,0.05,0.307752,0.023936,0.802296,0.377983,0.633196,0.39084,1.46921
468,0.39,0.111275,0.024302,2.46784,0.552718,0.640889,0.397332,2.24286
469,0.02,0.131953,0.024749,1.57485,0.380236,0.486787,0.394427,1.2633
470,0.04,0.061075,0.024677,0.158586,0.38038,0.45413,0.39694,1.44939
471,0.37,0.141875,0.024211,0.394838,0.379823,0.651698,0.396136,1.04383
472,0.18,0.20661,0.024292,0.382736,0.381029,0.372216,0.393504,1.6339
473,0.49,0.084607,0.02409,0.777812,0.673988,1.22351,0.394517,1.54028
474,0.09,0.104954,0.024209,0.126175,0.433689,0.441148,0.397358,1.59655
475,0.14,0.141013,0.024502,0.113659,0.492216,0.38198,0.396449,1.69835
476,0.02,0.03849,0.0242,0.118218,0.385377,0.373258,0.395256,1.1724
477,0.03,0.061379,0.024582,0.427276,0.387513,0.387904,0.396406,2.27355
478,0.12,0.141392,0.024005,0.720718,0.649565,0.69161,0.396272,4.1044
479,0.02,0.027275,0.024681,0.810643,0.384227,0.44173,0.398742,1.16553
480,0.21,0.543816,0.024408,0.102874,0.388101,0.385985,0.404437,1.07985
481,0.01,0.033368,0.024179,0.099988,0.386019,0.654814,0.413394,1.37398
482,0.02,0.037047,0.024213,0.83774,0.386272,0.377205,0.407406,1.47206
483,0.25,0.412294,0.024651,0.642188,0.413122,0.460524,0.400848,2.13392
484,0.16,0.334939,0.02419,1.11667,0.387716,0.386785,0.405507,1.84746
485,0.21,0.223102,0.02418,1.32171,0.451275,0.49605,0.40988,1.15195
486,0.3,0.11153,0.026788,0.174911,0.388238,0.48334,0.403863,1.12562
487,0.02,0.045743,0.024389,0.238203,0.392324,0.531786,0.400912,1.11708
488,0.03,0.071991,0.024704,1.12277,0.389847,0.381553,0.401874,2.79687
489,0.12,0.702696,0.024004,0.56656,0.602835,1.23289,0.402334,6.38882
490,0.29,0.692312,0.024368,0.432711,0.407604,0.523544,0.402867,2.28144
491,0.07,0.086901,0.024299,0.397233,0.392075,0.454735,0.39965,2.23324
492,0.11,0.128055,0.026579,0.260904,0.430005,0.445963,0.411986,2.48247
493,0.73,0.413941,0.024284,0.096163,0.773122,0.495522,0.408327,2.2392
494,0.1,0.103755,0.024155,0.49444,0.39319,0.49417,0.403995,1.15406
495,0.06,0.057623,0.025813,0.226343,0.392423,0.382098,0.407345,1.93746
496,0.08,0.057393,0.024591,1.41826,0.393471,0.637919,0.409058,1.26651
497,0.25,0.22126,0.024168,0.194657,0.39236,0.453326,0.409193,2.28843
498,0.09,0.10892,0.025137,0.184521,0.396213,0.454858,0.41572,1.11298
499,0.23,0.294404,0.024286,0.88601,0.395128,0.446854,0.406313,1.77465
